id	text	HS	TR	AG
21991	Estoy en mi pueblo La Castilla profunda. No todos tienen la suerte de una gran ciudad como tú, ZORRA	1	1	1
20542	Lugares indocumentados en los Estados Unidos corren el riesgo de ser arrestados https://t.co/4KrT6n6TqI https://t.co/2LbhPisVrB	0	0	0
24502	No todos somos morenistas de ZORRA, siéntate, nadie te ama, no pienses por mí, también si eres "político profesional" no estarías lamiendo huevos, sino que eres una ZORRA y despótica contra quien pagas para hablar mal PERRA ve a tu pais aqui	1	1	1
20214	Transparencia Venezuela Cuando una persona indocumentada pasa de ser un conductor de autobús y un conductor de autobús de metro a "administrar" la política económica del país que Hugo Chávez ya había destruido, tenemos el resultado de la destrucción total de Vzla.	1	1	1
21130	Comportamiento ejemplar ... no pague pases de trampa, quede atrapado y se enfríe y amenace, la buena inmigración está fuera de control, entramos en personas agradables y amables que solo buscan estar encima de usted ... pero no sucede nada. https://t.co/xjoBQnfMxs	1	0	1
21602	HDP árabe https://t.co/SiU9oFanD0	1	0	1
22536	Tu eres mi puta barata	1	1	1
23271	estos árabes d mierda ahre https://t.co/z2U6x9sAd7	1	0	1
20527	PUUUTAAA (SI ES MI PUTA) PUUUTAAA (PUTA DEL GOBIERNO)	1	1	1
21611	traidor hijo de puta! ... ni siquiera tu propia sangre la respetaste. Te mereces lo que gastas, basura asquerosa. https://t.co/SWla7X1Fxn	0	0	0
21207	Matt Damon critica la campaña contra el acoso y la violación - La Prensa de Honduras https://t.co/GYtXQtZoj0	0	0	0
24076	Nadie puede ser la madre África Sigues el ritmo que ella te va a dar Necesito una sonrisa que puedas amar Hazlo desaparecer, el sufrimiento de mil jainas más - Makeba https://t.co/5VQR67qJ84 #Refugiados	0	0	0
21939	La violaron por salir así. ¿No ves que ella está vestida como una puta? Es su culpa por provocar a los hombres.	1	1	1
20936	¡Difundamos el movimiento SEMEN! Un RT de ayuda!	0	0	0
20906	Cállate que te extraño perra	1	1	1
22723	Qué patética y vergonzosa es la historia de Chile, un país del tercer mundo sometido a Estados Unidos que puso a Somoza, Trujillo y muchos otros patéticos dictadores sudamericanos https://t.co/HOi439SY8j	1	0	0
24030	Es una buena cosa que no era una niña pequeña, si soy una niña, ni siquiera quiero imaginar a mi madre jajjajaa	1	1	0
23551	Para ridiculizarte, tú. Espero que recibas una buena revisión de la prisión, que es lo que mereces. Escoria .	0	0	0
21591	Eres lo peor de la resentida política de CTM, duele que tu padre no haya usado el condón y dejaste escoria.	0	0	0
20677	Como siempre, las becas serán para inmigrantes. https://t.co/tPPIi60EgN	1	0	1
22292	callate una vez, perra en celo	1	1	1
20074	cállate perra Aprende a hablar y blanquear tu hocico. #ExatlonMx	1	1	1
24070	LA CONCHA DE SUS MADRES LOCO AGUANTE FEDE Y LAURITA PROGRAMA DEL ORTO PUTA AUW TE PARIO QUERÍA GANAR LAS LÍNEAS DEL ORTO YO LO Odio, NO LO VUELTO PARA MIRAR AÚN MÁS EN MI VIDA, NO PUEDE SER QUE ESTAS GILES PROGRAMEN MÁS FIJA QUE NO ES AGUANTE LAURITA FERNÁNDEZ LOCO	0	0	0
23789	Este imbécil está buscando piña, maldita perra.	1	1	1
20608	Amparo un porro Amparo po zi era una mejor persona que usted, usted es un perro malvado. Ponga el chip en caso de que se escape https://t.co/aoxLoYaW95	1	1	1
21456	ese asco me da las putas personas que deambulan y hacen a la cerdita en un día, espero que si usted es uno de ellos, deje este juego ya: /	0	0	0
22440	NUESTRA HERENCIA CULTURAL RT en español ha compartido un video. 40 min · Una cultura andina construyó islas artificiales siglos antes que en los Emiratos Árabes Unidos https://t.co/N5wWPBjveE	0	0	0
21267	cállate hijo de tu puta madre	0	0	0
23162	Pieza de nacho de indocumentada negra.	1	1	1
23045	callate perra quieres ser violada perra	1	1	1
24485	CALLATE GUARRA https://t.co/sNQF9mdeyG	1	1	1
23776	La puta de Cricket es a las 3 de la mañana. ¡Cállate a la puta madre casi 24 horas que no duermo hdrmp!	0	0	0
20021	El juez cita para declarar al menor que denunció los abusos de los jugadores de la #Arandina https://t.co/vD92Mxs04Q https://t.co/kbTiYIpwol	0	0	0
24533	Y pensar que la perra desafortunada me muerde cuando trato de enseñarle trucos o saltar la cuerda. ; _;	0	0	0
21856	¿Y por qué Miriam y no Mireya? Ana mereció la salvación porque hizo un jodido acto. # OTDirecto13D	0	0	0
23915	todos esos árabes son del barsa xD https://t.co/rpro3PEqRB	0	0	0
20619	Cállate estúpida puta y no te metas en mis zorreos.	1	1	1
23646	Vamos, hijo de puta, te lo mereces, flor.	0	0	0
22459	LA INMIGRACIÓN LEGAL SI CREA SITUACIÓN PERO LO ILEGAL SOLAMENTE NOS COSTA A LOS CONTRIBUYENTES ¿POR QUÉ SE DA A TODO, NO? - Se crea riqueza, no se distribuye https://t.co/sJ7cXm9hwp a través de	1	0	0
24408	Ahora entiendo los países árabes. ES PARA EL CALOR.	0	0	0
24807	No te lo mereces, perra.	1	1	1
21439	Cállate perra. Todos con cactus en la frente.	1	1	1
22687	come mierda, chupa pollas, imbécil cobarde, no das la cara por tu equipo y te fuiste ayer como un típico bastardo cobarde. Algún día te tendré cara a cara y te romperemos la cara como te lo mereces, hijo de puta	0	0	0
21345	ESTÁS BIEN LO QUE NO TE IMPORTA SOBRE NAHH.	1	1	1
20913	Una puta mierda! ! ! ¡Entonces hablan de democracia y de tonterías! ! ! ¡Lo montan bien! ! ! ¡Eso debería estar prohibido! ! ! Y mientras los españoles jubilados morían de hambre.	0	0	0
22020	Por supuesto, es que él ha hecho un imbécil y muchos se han dado a entender, por lo que ahora están con ella para el acoso y la demolición.	0	0	0
23383	Cállate, eres una perra	1	1	1
21487	¡Felicidades por las mujeres, madres de familia, que han sufrido muchos años de hostigamiento silencioso de hombres inmorales! https://t.co/caEwp1LI8I	0	0	0
21704	Jajajajaj calla tu puta sucia	1	1	1
24132	Los operadores de la aplicación Pick Me reportan acoso y violación de derechos https://t.co/WSI7sj114h https://t.co/KpwNSyO9np	0	0	0
21872	Trimestre . Tienes 13/14 años, ¿por qué sigues pensando así? DEJA DE PENSAR QUE UNA MUJER ES UNA GUARRA PARA ENSEÑAR A SU CUERPO. Empieza a hacer cabeza al cielo, porque el mundo te está comiendo.	0	0	0
23176	¡Solo estoy escuchando a este chico que me habla VIDA, PUTA CÁLLATE! :)	0	0	0
22965	Esto lo hace para darse en la cara que sale con las sullas ... toda la escoria es útil	0	0	0
22933	Miriam se merecía estar entre las tres favoritas que cago en la perra # OTGala9	0	0	0
21492	Perra, espera, lo sientes. Vives para enseñar el culo que es lo único bueno que tienes.	1	1	1
24227	Hija puta Cállate chisme clic	1	1	1
20790	Tu eres mi perra, no mi perra favorita	1	1	1
22018	La mayoría de la población de los Estados Unidos es un inmigrante. Si estuvieran unidos por sus derechos, la situación podría ser diferente. https://t.co/Oa0XFPZnw8	0	0	0
22692	perra, tu eres la perra 'atte reb	1	1	1
21545	Y peor aún, pelean entre ellos por estar en dos fandoms, ¿qué pasa, ridículo? Déjalos, ¡es su jodida vida por lo que dijeron y lo que quieren hacer! #iHeartAwards #BestBoyBand #BTS	0	0	0
21634	Eres gallego, ¿verdad? Bueno, eres tuyo ... ¿verdad que no entro en tu puta comunidad? Pues no te metad en el mio	0	0	0
21588	En el momento en que me niego a enseñarle cómo usar ig a mi madre, él dice: - ¡Te enseñé a usar una puta cuchara! Siempre lo llevabas a los ojos, ¡ibas a ser tuerto! ! ! Jajajajajajaj	0	0	0
24283	Soy un solo cliente que no dice "gracias" por ir a la frontera de Ceuta con Marruecos, sentarse en una mecedora en la cerca con una escopeta y decir: "Aquí vienen los podemitas, HOY NO PASES, NEGROS"	1	0	1
23500	putos moros por lo que en	1	0	1
23082	THE NEW ODYSSEY Un viaje por el infierno para dejar atrás el fanatismo y la guerra. Historia de refugiados contada brillantemente por Patrick Kingsley, corresponsal de migración de The Guardian. #refuges # migration https://t.co/JUglhRZi2d https://t.co/gkL5nQv4ex	0	0	0
23558	Árabe de Papichamp y Ecko es todo lo que está bien.	0	0	0
23319	#DebatePorElFuturo LOS BUHONEROS, que se ha llamado ECONOMÍA INFORMAL, es en su mayoría COLOMBIAN indocumentado y otros países, muchos usan la fachada para vender drogas y cometen actos ilícitos, estos son ahora EL BACHAQUEROS. El analisis	1	0	1
23421	El mejor grito es tirar la mierda como si no existiera, perra tú y tu familia	1	1	1
23007	l'arabe arabé https://t.co/G5reP5dNKs	0	0	0
21607	callate perra mala parida perra re culia inconsciente silencio debes ser maldecido	1	1	1
22478	¡Cállate brazuca hijo de re mil puta! ! !	0	0	0
21689	Es bueno que vivas muy lejos por eso quiero golpearte en la cara por marik	0	0	0
22986	Ya sea que sea insultante o no, las "malditas sudacas" son las que tienen las ligas de fútbol españolas y europeas en pie https://t.co/EwHDpR0gZV	1	0	0
23923	esas ridículas jotillas de biografías pedorras de #twitter y fotos que muestran a la perra de puta sucia deben adjuntar: jota, inventado y posa; pellizcos de guangas.	1	0	1
22506	No sabía que, lo que solía defender una escoria como esa, no justifica ir contra películas porno o películas para adultos, es como se sabe, es cierto que si ves pornografía desde una edad temprana puedes obtener una idea	0	0	0
24036	Yo ya como mínimo pido médico para todo. Cansado de tanto imbécil que como este, él dice que hace mucho tiempo ... Mucho por su privilegio.	0	0	0
20103	Me voy a pintar el guero del pelo para que Alfredo me ame.	0	0	0
24790	Llama a tu hijo de una prostituta	0	0	0
20574	Wey, soñé que era genial otra vez. ¡Qué perro tan asqueroso!	1	0	1
21102	Alemania El inmigrante Chulo musulmán ya sabe que él es el fuerte en un país que se ha rendido. Pronto recogerán a su madre, a su abuela, a su hija del autobús que pagaron. ¿Por qué no tenemos sangre, ahora? ¡Despierta, España! ¡Despierta, Europa! #stopislam #stopinvasion #banislam https://t.co/p7jSwuavqi	1	0	1
21137	Vive a la defensiva en un lugar hermoso ... que todos puedan disfrutar, árabes e israelíes https://t.co/Zpm9dA6Qk7	0	0	0
23987	Con el consentimiento expreso de este señor, es un menor, directamente a la cárcel, esto es acoso, violación y castigo ... https://t.co/eSSA21zY1P	0	0	0
23152	¡Casi NOMINAN te voy a matar! ! ! NIÑOS DE PUTA! NO MERECES LA PÉRDIDA DE MI RESPECTOS CABRONES QUE NO HEMOS FALLADO HOY A ALFRED. MIERDA FUCKERS! ! ! # OTGala7	0	0	0
20507	Llegó la locura más picante del condado, muy enojada, ta re apiolado. El que toma todo el patio y jala al choto toda la mierda, aquí en el vecindario no queremos refugiados, sub 21 Soy tu soldado	1	0	1
21131	Un policía nacional está infectado con sarna al trasladar inmigrantes desde un barco https://t.co/aiWDaEDrI7	1	0	1
21262	Les arabes https://t.co/C74kOciSi6	0	0	0
21301	Lo mejor que le pasó a Florida fue que hubo una competencia de Sudaca, porque ahora todos obtienen buenas ofertas.	0	0	0
21122	La puta puta te hace sentir tan mal porque no mereces sentirte tan mal. https://t.co/hQrn2h0fIA	0	0	0
22766	Callate bot hijo de puta	0	0	0
21394	Con tantos casos de violación y acoso sexual, llegaremos a la conclusión de que el más sanitario de todos fue Michael Jackson.	0	0	0
21153	Todos se niegan a enseñarme a manejar a los bastardos y tarde o temprano los atropellaré.	0	0	0
20091	LO MÁS SATURADO ES VER MI POLLA EN TU CULO AGUJERADO	0	0	0
20637	Más putos moros https://t.co/7csHuuOvzP	1	0	0
21840	ya no use el puto "nosotros" - Cállate, maldito maricón, hijo de puta https://t.co/186gAlnjrG	0	0	0
23199	Cállate hijo de puta. No vas a trabajar. Basura Vemos a los negros criminales que son criminales. Asquerosos kks y basura zurda. El Estado son los que no cobran al abogado perra. Nosotros somos los que pagamos impuestos.	0	0	0
23328	Güeros Nunca estarás a salvo Ella https://t.co/kRgqphFh9R	0	0	0
24096	El fondo árabe ya está en https://t.co/hqjffYmu82	0	0	0
24550	ÚLTIMO MINUTO: Las autoridades advierten que unos 6.000 subsaharianos se están preparando para otro asalto a la cerca ... ¡QUE SEAN EL EJÉRCITO! ! !	1	0	1
23638	En lugar de malgastar dinero en inmigrantes indocumentados, preocuparse mejor por nuestros ancianos https://t.co/GiqiwGSpEP	1	0	0
23939	¿La lucha entre mujeres es así? ? ? - Cállate perra tienes extensiones - Cállate maldita perra Que tu broceado sea más falso que tú	1	1	1
21428	Bueno, tú eres su perra, no yo.	1	1	1
20359	Ni siquiera trabajando perra callar.	1	1	1
21683	Hermosa la clase de danzas árabes de los adolescentes y adultos de lunes y jueves a las 19hs. Esperaremos por ti ! ! - en la Escuela de Danzas Soraya - Malvinas Argentinas https://t.co/RJoNcXtgpz	0	0	0
24608	En esta visita a mi querida Puebla, tuve la oportunidad de probar algunas gorditas, chalupas, arroz rojo, chile en nogada, tacos árabes, chanclas, y voy a cerrar con un atole de chile.	0	0	0
22043	Quieres caminar en modo árabe para que vuele a todos	1	0	1
24210	Mi perro: [rompe todo a su alrededor] Yo: eres un desastre, un desastre terrible Mi perro: [se queda quieto y me mira] Yo: oh, pero eres muy bonita, ¿quién es el lindo bebé, ah? ¿Quién es el bebé lindo? !	0	0	0
22098	Tengo que enseñarle a mi perro a cerrar la puerta porque ella la abre y no se da cuenta de que TENGO EL AIRE ENCENDIDO	0	0	0
24346	[6/1 21:05] Puta: cállate [6/1 21:05] cami: cállate ... [6/1 21:09] Puta: como hoy turra eee dsps no se arruga cuando te comes la boca	0	0	0
23294	¿Escuchaste árabe? Quiero comenzar la gira ahora y terminarla en Navidad.	0	0	0
23684	Y el padre termina de enseñarle a la hija que consiga plata guarra madreee.	0	0	0
23219	FECHA DE FÚTBOL CHILENO 18 #UnionLaCalera 1-1 #Palestino #Benitez 19 'marco para los' árabes 'que son novenos con 21 unidades. # Nuñez 72 'anotó para #LaCalera que se perdió el ... https://t.co/2YfXUja9DM	0	0	0
22331	¡Ya puse un puñetazo a callarte!	1	1	1
23496	Estoy a la altura de tomar imbéciles diariamente realmente eh.	0	0	0
20112	JAJAJAJAJAJAJJA La multitarea es lo que hoy: Perra en Instagram, emo en Twitter, ridícula en Facebook y divas en WhatsApp, todo al mismo tiempo y sin mezclar historias.	1	0	1
21373	Él golpea primero en la cara 'dick the dick'	0	0	0
23833	Ya sé que tengo 15, pero me veo como 10, cállate y dame mi jodida bolsa dulce antes de enojarme	0	0	0
20344	Estos gilipollas de HDLGP de Alianza País no funcionan y no dejan trabajar, ¡son una maldita escoria! ! https://t.co/S8lEiu5ytm	0	0	0
24006	¿Qué puta novia? ? ? Eres mi novia ! !	0	0	0
21053	# LoMásLeido La inmigración ilegal en Melilla ofrece datos preocupantes: 40% más en 2018 https://t.co/pVqDaUf7L7 https://t.co/eZ7EFuLXLW	0	0	0
20642	Si eres imbécil, mejor no vayas con ninguna puta.	1	1	1
22366	Alqatie significa "la manada" en árabe. Esto es lo que nosotros en La Tribuna de Cartagena hemos llamado "La Manada de Allah". Y es que en España, lo que repetimos es un refugio de mucho desprecio dada la patética justicia que tenemos, hay rebaños árabes. Aquí están los detalles:	1	0	1
22539	Indocumentados sin salarios, sin horarios, devuelven a los chicos del barrio.	1	0	1
21300	es muy obvio que van a perder a mi hermana, es una puta y tu novia es él.	1	1	1
23437	TALK TO ME IMBECIL? NO TE ESCUCHO, VIVO EN EL PARAÍSO SOY UN DIOS NO ME GUSTA TU PERRA SUDA DE LA POLLA I PEGO A GUANTASO Y TÚ D D	1	1	1
21950	Los eternos indocumentados, el hacelotodo, el vendelotodo, el comelotodo, los primeros en sacar el cuchillo, los más tristes tristes del mundo, mis compatriotas, mis hermanos. https://t.co/5W8Q6zNqIT	1	0	0
23595	Para mi cumpleaños quiero que me acompañes a los baños árabes, lo que me hace demasiado perezoso para ir solo.	0	0	0
24726	#Daraa Uno no sabe con certeza si el pensamiento del árabe repasa las cosas que ha visto o las que todavía tiene que ver ... https://t.co/lJtUZGS2S2	0	0	0
20473	ATENCIÓN # España ofrece salud gratuita a # inmigrantes indocumentados https://t.co/tOKF1o7y5A https://t.co/W6OQ0MLSnn	0	0	0
22555	Deja de gastar dinero en tonterías sin sentido de la polla	0	0	0
20495	Ostia tio, si tienes un maestro. Eres un verdadero sinvergüenza y un hijo de la gran puta. Aquellos de nosotros que realmente hemos sufrido tumores cerebrales le deseamos un tormentoso 2018. La policía arruinó su asqueroso negocio.	0	0	0
20450	: Cállate político muerto. Todo el mundo es tan claro sobre el tipo de escoria que eres ahora y sobre cómo fuiste el director de AnSes que NI TU FAMILIA TE VOTÓ. ¡Es muy difícil para ti, pero trata de tener un poco de dignidad! https://t.co/6q9l7BYvV7	0	0	0
23956	Bien comemela	0	0	0
24407	El secretario de Estado, José María Lasalle, recuerda que &quot;las mujeres son las mayores víctimas de hostigamiento a través de plataformas digitales&quot; https://t.co/g3DrMt2MdR Vía	0	0	0
24815	Más asesino eres tú y tu perra madre malparada que no mereces seguir viviendo en este país hdp ves que apoyas a los asesinos y eres cómplice de crímenes que no cumples.	0	0	0
23619	No me llames beanie follando gringo	1	1	1
21815	Benzema va a nacer un embrión en la garganta de tanto chupar la polla a Zidane	0	0	0
23666	Una cosa que no entiendo es porque un chico puede enseñarle su verga en las redes sociales, pero si una tía le muestra sus tetas, chichi o lo que sea que se vea mal, ¿es así o me equivoco? Como no lo creo, creo que todavía hay una cierta libertad o una mentalidad abierta que es mejor	0	0	0
21962	¿Alguien se sentirá libre de llamarme puta por enseñar un pezón?	1	1	1
22313	+ Si te molesta que te miren de forma extraña, es culpa de tus complejos y la única opción es perder peso. Y si no te molesta, continuarás con tu vida.	0	0	0
22978	Güera Güera ...	0	0	0
21014	Fav si vienes a dormir conmigo y te pateo en la cara cuando nos levantamos por la mañana.	0	0	0
20731	Cerrado	1	1	1
21763	Cerrar ! Ella era una perra, se lo merecía. https://t.co/40qonLBExR	1	1	1
24249	⬇ ️ Hay cada vez más casos de abuso sexual en los centros que albergan a niños inmigrantes indocumentados. Esta investigación muestra las aberraciones cometidas x 1 empleado q, entre otras cosas, obligó a los adolescentes a realizar sexo oral https://t.co/FePzocaZdb	0	0	0
22389	Ve a la perra que te di. ¿Quién crees que eres para enseñar militancia? Te lo das por jaja. En breve terminas como Bossio ensangrentado.	0	0	0
24285	Lo mismo recibirás lo que mereces. Perra .	1	1	1
21846	Realidad Paralela / Universo Alternativo, lo sé! ! ! Hoy en día, según un ataque contra el informe indocumentado (Nico), pero por la noche, fotos en redes sociales bailando en Copas, Altamira Village, incluso en ... https://t.co/n9LXxcUOkb	0	0	0
24473	Cállate un poco con Isco, que es un puto top	0	0	0
22543	Somos muy inocentes y enseñar un pezón es ser una puta.	0	0	0
22824	Te mereces lo mejor de todo &quot;MENTIRA&gt;: V ELLA ES UNA ZANJA QUE SE CONOCÍA CON OTRAS PAREJAS DE ARRUINOS (?)	1	1	1
22315	La indumentaria de los indocumentados es cada vez más horrible, me siento mal por los tonos, los colores, los modelos, todo, asqueroso.	1	0	0
24295	Para qué ? Si eres una perra, tienes 18283733 2 qlitos. l te extraño https://t.co/fOomk28Phf	1	1	0
22184	Hijos de puta! Te mereces lo peor ... ¡Me repugnas! https://t.co/MOHv2yINgd	0	0	0
22080	En México, no es solo el hostigamiento y / o la violación, sino también el feminicidio y donde están los gritos de justicia, no tomaron un Oscar, ni tenían cuentas millonarias. Estas mujeres informaron 20 años después, mientras todavía estaban haciendo el	0	0	0
21140	# yaesmediodia32 los comunistas cuántos asesinatos cometidos con Franco no te violaron en la calle, no tenías páramos con cuchillos, no ibas a trabajar y pusiste de cuclillas a los asesinos de drogas y asesinos y sudacas rumanos con 150 arrestos	1	0	1
23976	Yoles iba a dar lo que piden, pero en plomo, y con ellos, los asesinos yanquis, que perderían su trasero por ir a defender al sátrapa y sus moromierdas y musulmonos. https://t.co/n8isMsKuVa	1	0	1
23612	Some @ no tiene puta idea del fútbol, desengáñate. Decir cientos de nombres y tonterías al tuntún y que cuatro inocentes los crean es ser un charlatán, no saber del fútbol.	0	0	0
24238	Comemela a mi jejeje	0	0	0
24944	oh, maldita madre, ese hermoso gesto, amor, lloras, felicitaciones Luji, te lo mereces mucho	0	0	0
20038	Puteria y periquito también son almas gemelas, excepto que eres una puta de su vientre.	1	1	1
22753	Disfruta tu evento! ! Lo organizamos, banquetes, taquizas, menú a la hora, tacos árabes, pasta, barra de ensaladas, bar de waffles, etc. Estaremos encantados de atenderle 5554383714 https://t.co/VxIP6GFnnr	0	0	0
22131	Coño que parece un lobo xdios ... ¿dónde está el lazo del pelo ehhh?	0	0	0
21434	Cierra tu puta perra	1	1	1
24262	Yao se muere de puta Vengo de parte de dosogas coscu ejército renzo y muchos youtubers, pero tú eres un tocapelotas primero, insultas a un canal de televisión después de las amenazas de renzo a fabriml y haora a quienes vas a amenazar a andate a la mierda hijo de la gran perra #RIPYAOCABRERA https://t.co/jPmJi9lS5n	0	0	0
24683	que eres el hijo de puta de 1999	0	0	0
21801	Segundo día y quiero comer empanadas árabes sss la perra que las caga	1	0	1
24761	YA LLAMADO, HIJO DE TU PIZ MADRE https://t.co/Kg1eLDviQ4	0	0	0
24510	Imagina que si hubiera sido güero hubiera sido más tonto.	1	1	0
24887	Nosotros NO somos, sino los sudacas y los centroamirdicanos; y lo peor es que pasan por mi país, violando a las personas porque &quot;no tienen dinero&quot;, &quot;porque están en busca de una vida mejor&quot;; Y TAMBIÉN ILEGAL https://t.co/j2O2kr0TI2	1	0	0
22788	Aquí podemos ver un grupo de amigas moromierdas, basura de la que le gusta tanto recoger del mar. Como pueden ver, están completamente integrados en la sociedad europea. ¿Son o no son como monos salvajes, sucios, delincuentes, violadores y peleadores? https://t.co/lbZH8Iu92B	1	0	1
24450	Pq la canción está bien jodida y eres tan jodida que la cambias https://t.co/sKeH55PaIq	1	1	1
23859	ella puede subir lo que quiera, si no te gusta o incluso lo sigues, y desde cuando una chica es una perra solo para poners ... - aaa que lindx! ! Si tienes razón, no le presto atención. jajdjs &lt;3 33 https://t.co/VdOlNIKG3z	0	0	0
20236	La educación sexual también está aprendiendo que las mujeres con pollas existen y son víctimas de violación ... Los hombres no violan las pollas.	0	0	0
24260	Tu eres mi puta, no cuentas.	1	1	1
21861	[12/15 14:38] Mili La Zorra: No puedo esperar para enseñarte otra vez [15/12 14:38] Mili La Zorra: Te voy a agarrar por el pelo	0	0	0
21085	Me encanta mi puta vestido de puta suripanta. No les enseñes ... todavía.	1	1	1
24551	Cállate infeliz eres una perra de los cubanos.	1	1	1
22480	Tengo una pana de que su novia es tan jodida que, en lugar de ponerse condones antes de joder, debería tomar antibióticos.	1	1	1
21283	Terminas en las celdas que desalojan tu casa y, si te atreves a protestar, t denuncias por ser indocumentados y te envían de regreso a tu país de origen como ilegal. Vamos igual que si entras a España ilegalmente. Ahhh no aquí dan papeles y un sueldo. Serán Fachas en España. https://t.co/VsAnkVIKIY	1	0	1
23419	Me encanta, contra el maltrato animal, pero para los inmigrantes subsaharianos que les dan la bienvenida en su casa a los perroflautas y. https://t.co/4nFrMzDmLh	1	0	0
22697	Típico: si una chica no se cae, otra chica es porque la otra es una puta pero solo porque no le gusta.	1	0	0
24878	Creo que mereces un castigo por puta, ¿verdad? * con el cigarro en la mano * (md) https://t.co/yH1uBFPbFl	1	1	1
21196	usted no . callate mierda puto perra no te digo la gira que estoy tratando de conseguir maldita	0	0	0
22910	CUANDO ESTÁN COMPRENDIENDO QUE CON ESTOS TEMAS, NO SE SIENTEN SI HACEN JOKES SOBRE LA PEDOFILIA, LA VIOLACIÓN O EL ACOSO SEXUAL, USTED ES UNA PERSONA DE MIERDA.	0	0	0
22394	Hoy mi hermana me dijo: &#39;Ya callate perra latosa&#39; (ella tiene 6 años), no sé qué esperar de este mundo ...	1	1	1
22336	Hijo cobarde de tu perra y madre gorda, me gustaría que te enfrentaras para enseñarte a ser un hombre, eres tan bastardo y marica como murió tu novio Chávez y tu condón usado maduro y gordo, tu madre te aburrió en el culo y tu padre fu	0	0	0
21794	¿Después de cómo te limpias el coño? , con la falda. Peazo perra.	1	1	1
21583	Nadie se queja de los inmigrantes que trabajan duro, pero los que vienen a vivir con la sopa de boba, y esos, casi todos, saltan la valla. # PdV06A	1	0	1
22000	Eres un poeta, pero ni una puta idea del fútbol. Si él hace mal su trabajo, jódelo. Aquí o en el Perú.	0	0	0
24565	Oh no, ella no es una puta, es libre, la que es imbécil es la que tiene una pareja y no hace más que ir tras otra XD.	0	0	0
23262	Basura ... escoria ... ¡no mereces el regalo de la vida! ¡Sal de España! 🇪 🇸	0	0	0
22423	Bueno, aki, tenemos a los nietos y bisnietos de un genocidio que viven como una puta madre.	0	0	0
21049	¡Cállate, perra! ! ! jajaja	1	1	1
24341	La maestra no dice apodos y solo tienes que hablar por nuestro nombre y tres segundos: Güera pasa al frente.	0	0	0
24367	Mina: ¡QUIERO ESTAR LOCA! ¡NO TENGO IDEA POR QUÉ ME QUIERO! Incluso creo que eres mucho mejor que yo!	0	0	0
20684	El 11 de agosto en la Embajada del Estado de PALESTINA tendrá lugar la 3ª reunión de poesía árabe. Habrá sorpresas ... no te la pierdas ...	0	0	0
22170	¡Ensuciar a alguien por el resentimiento o por alguna otra razón que no sea el acoso, la violación o el maltrato es una carga tremenda! ! ! Dejemos vivir a las personas que no hicieron nada y ensuciaron a quien realmente lo merece.	0	0	0
21513	Me ha podrido ... los cuadernos, las bolsas, los jueces corruptos, los justificadores seriales de cualquier mala maniobra del gobierno, la idiosincrasia sudaca.	1	0	1
20125	- Mujer: bésame una vez y te perteneceré para siempre? - Hombre: Ostia! Gracias por la advertencia !	1	0	0
24449	Cállate que para ti pongo la puta &#39;tiene que ver al novio&#39;.	1	1	1
20407	Eres la comitiva de la dellafuente o eso, callas la boca y la puta simio.	1	1	1
23823	España está a la cabeza de los países como destino para los inmigrantes africanos debido a las gafas que Dulceida dio allí. Todos vienen por más	0	0	0
23177	Que rico es esto si quisiera comerlo	0	0	0
21546	Quería que ganara a Feede y Lauritaaa, lo recompensé, bailaban perfectamente. Ba LA PUTA DE MADVERE	0	0	0
21203	En mi casa parece a propósito, cuando duermo hablan casi gritando a los hijos de puta que les voy a enseñar a respetar un facazo limpio.	0	0	0
22631	Lo mismo que sintió Miare y muchas más chicas que sufrieron tu hostigamiento y tus mentiras. Tonto . Astous fucking https://t.co/o7DO7euRsp	0	0	0
24378	Mejor te callas, perra que pidas me gustan tus fotos horribles en Facebook y es muy feo jajajaja ah 🤣 ️	1	1	1
22516	Cómeme las bolas follando el gilipollas de la polla.	0	0	0
24904	¡Que vergüenza mundial que den! Ratas ¡Y correas, hijo de puta, no mereces la ciudadanía ecuatoriana de esa manera, Jorge Glas! Repudio total de la mañoseria y caretucada de tu gobierno!	0	0	0
21974	Durante un jodido momento en el que permanezco en silencio me arrojas una mierda, porque no sabes con quién te has metido.	0	0	0
23491	Eres el menos indicado para hablar de España como país porque lo odias ... ¡una vez que saliste de una puta con tu jefe Maduro gilipollas! !	0	0	0
22720	Por supuesto, como eres un subnormal retardado, vienes de otro planeta. Voy a tu puta casa para romperte el brazo.	0	0	0
24241	Querido, me gustaría saber por qué tienes esta enseñanza antisemita en tu universidad. ¿Apoya usted este tipo de pensamiento? ¿Es esto lo que se enseña en la asignatura &quot;Estudios árabes contemporáneos&quot;? https://t.co/kDMw7OrLuH	1	1	0
23814	Tu novia es una perra, la follé las veces que quise.	1	1	1
21655	Los que han tomado esto no han comido un chocho en su vida, ¿verdad? Porque no creo que el maquillaje sepa bien.	0	0	0
21103	Una mujer denuncia acoso, abuso o violación y la envían a casa. Luego quieren detener los femicidios poniéndoles más dolor. Cuando no te da, no te da.	0	0	0
22490	Jajajaj si eres buena perra chismosa	1	1	1
22906	Estoy en modo árabe y es solo el lunes.	0	0	0
21276	Perro puesto para leer sudaca https://t.co/ERwBeNGsdg	1	1	1
